T1	1903-2068 2069-2075 3682-3708 3709-3861 3935-4065 4153-4214 4344-4470
T1	1904-2042 2044-2075 3682-3709 3710-3861 3935-4065 4153-4214 4344-4470
T1	1902-2075 3682-3709 3710-3861 3935-4065 4153-4214 4344-4470
T1	1902-2075 3682-3711 3712-3861 3935-4065 4153-4214 4344-4470
T1	1902-2075 3682-3711 3712-3861 3935-4065 4153-4214 4344-4470
T1	1902-2075 3682-3712 3713-3861 3935-4065 4153-4214 4344-4470
T1	1902-2075 3682-3713 3714-3861 3935-4065 4153-4214 4344-4470
T1	1912-2075 3682-3713 3714-3861 3935-4065 4153-4214 4344-4470
T1	1912-2075 3682-3713 3714-3861 3935-4065 4153-4214 4344-4470
T1	1912-2075 3682-3713 3714-3861 3935-4065 4153-4214 4344-4470
T1	1912-2075 3682-3714 3715-3861 3935-4065 4153-4214 4344-4470
T1	1902-1940 1941-2075 3682-3714 3715-3861 3935-4065 4153-4214 4344-4470
T1	1912-1949 1950-2075 3682-3715 3716-3861 3935-4065 4153-4214 4344-4470
T1	1912-1995 1996-2075 3682-3715 3716-3861 3935-4065 4153-4214 4344-4470
T1	1912-2001 2002-2075 3682-3717 3718-3861 3935-4065 4153-4214 4344-4470
T1	1912-2002 2003-2075 3682-3718 3719-3861 3935-4065 4153-4214 4344-4470
T1	1912-2021 2022-2075 3682-3718 3719-3861 3935-4065 4153-4214 4344-4470
T1	1912-2024 2025-2075 3682-3719 3720-3861 3935-4065 4153-4214 4344-4470
T1	1912-2073 2074-2075 3682-3721 3722-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3722 3723-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3722 3723-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3722 3723-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3723 3724-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3723 3724-3861 3935-4065 4153-4214 4344-4470
T1	1901-2075 3682-3724 3725-3861 3935-4065 4153-4214 4344-4470
T1	1901-1990 1991-2075 3682-3725 3726-3861 3935-4065 4153-4214 4344-4470
T1	1901-2013 2014-2075 3682-3725 3726-3861 3935-4065 4153-4214 4344-4470
T1	1901-2071 2072-2075 3682-3725 3726-3861 3935-4065 4153-4214 4344-4470
T1	1913-2074 3681-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3726 3727-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3726 3727-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3727 3728-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3728 3729-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3729 3730-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3730 3731-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3730 3731-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3730 3731-3861 3935-4065 4153-4214 4344-4470
T1	1913-2075 3682-3731 3732-3861 3935-4065 4153-4214 4344-4470
T1	1913-2044 2045-2075 3682-3732 3733-3861 3935-4065 4153-4214 4344-4470
T1	1913-2046 2047-2075 3682-3733 3734-3861 3935-4065 4153-4214 4344-4470
T1	1902-2055 2057-2075 3682-3734 3735-3861 3935-4065 4153-4214 4344-4470
T1	1900-2075 3682-3734 3735-3861 3935-4065 4153-4214 4344-4470
T1	1900-2075 3682-3735 3736-3861 3935-4065 4153-4214 4344-4470
T1	1900-2075 3682-3736 3737-3861 3935-4065 4153-4214 4344-4470
T1	1900-2071 2072-2075 3682-3736 3737-3861 3935-4065 4153-4214 4344-4470
T1	1901-2006 2008-2075 3682-3737 3738-3861 3935-4065 4153-4214 4344-4470
T1	1899-2075 3682-3738 3739-3861 3935-4065 4153-4214 4344-4470
T1	1899-2075 3682-3738 3739-3861 3935-4065 4153-4214 4344-4470
T1	1899-2075 3682-3739 3740-3861 3935-4065 4153-4214 4344-4470
T1	1899-2075 3682-3739 3740-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3741 3742-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3742 3743-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3743 3744-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3743 3744-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3744 3745-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3744 3745-3861 3935-4065 4153-4214 4344-4470
T1	1914-2075 3682-3744 3745-3861 3935-4065 4153-4214 4344-4470
T1	1899-2019 2020-2075 3682-3745 3746-3861 3935-4065 4153-4214 4344-4470
T1	1914-2028 2029-2075 3682-3745 3746-3861 3935-4065 4153-4214 4344-4470
T1	1899-2060 2061-2075 3682-3746 3747-3861 3935-4065 4153-4214 4344-4470
T1	1900-2036 2038-2075 3682-3749 3750-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3749 3750-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3751 3752-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3751 3752-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3752 3753-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3754 3755-3861 3935-4065 4153-4214 4344-4470
T1	1898-2075 3682-3755 3756-3861 3935-4065 4153-4214 4344-4470
T1	1898-1972 1973-2075 3682-3756 3757-3861 3935-4065 4153-4214 4344-4470
T1	1901-2015 2018-2075 3682-3757 3758-3861 3935-4065 4153-4214 4344-4470
T1	1901-2055 2058-2075 3682-3757 3758-3861 3935-4065 4153-4214 4344-4470
T1	1898-2057 2058-2075 3682-3757 3758-3861 3935-4065 4153-4214 4344-4470
T1	1915-2075 3682-3759 3760-3861 3935-4065 4153-4214 4344-4470
T1	1915-2075 3682-3762 3763-3861 3935-4065 4153-4214 4344-4470
T1	1915-2075 3682-3762 3763-3861 3935-4065 4153-4214 4344-4470
T1	1915-2074 3681-3763 3764-3861 3935-4065 4153-4214 4344-4470
T1	1915-2075 3682-3764 3765-3861 3935-4065 4153-4214 4344-4470
T1	1915-2075 3682-3765 3766-3861 3935-4065 4153-4214 4344-4470
T1	1899-2002 2004-2075 3682-3765 3766-3861 3935-4065 4153-4214 4344-4470
T1	1902-2042 2046-2075 3682-3767 3768-3861 3935-4065 4153-4214 4344-4470
T1	1914-2056 2058-2075 3682-3768 3769-3861 3935-4065 4153-4214 4344-4470
T1	1897-2075 3682-3769 3770-3861 3935-4065 4153-4214 4344-4470
T1	1897-2075 3682-3771 3772-3861 3935-4065 4153-4214 4344-4470
T1	1897-2075 3682-3772 3773-3861 3935-4065 4153-4214 4344-4470
T1	1897-1959 1960-2075 3682-3773 3774-3861 3935-4065 4153-4214 4344-4470
T1	1897-2059 2060-2075 3682-3775 3776-3861 3935-4065 4153-4214 4344-4470
T1	1898-1987 1989-2075 3682-3775 3776-3861 3935-4065 4153-4214 4344-4470
T1	1898-2048 2050-2075 3682-3777 3778-3861 3935-4065 4153-4214 4344-4470
T1	1896-2075 3682-3780 3781-3861 3935-4065 4153-4214 4344-4470
T1	1896-2075 3682-3781 3782-3861 3935-4065 4153-4214 4344-4470
T1	1916-2075 3682-3782 3783-3861 3935-4065 4153-4214 4344-4470
T1	1916-2075 3682-3784 3785-3861 3935-4065 4153-4214 4344-4470
T1	1916-2075 3682-3784 3785-3861 3935-4065 4153-4214 4344-4470
T1	1916-2075 3682-3785 3786-3861 3935-4065 4153-4214 4344-4470
T1	1916-2075 3682-3786 3787-3861 3935-4065 4153-4214 4344-4470
T1	1916-1965 1966-2075 3682-3786 3787-3861 3935-4065 4153-4214 4344-4470
T1	1896-1968 1969-2075 3682-3787 3788-3861 3935-4065 4153-4214 4344-4470
T1	1915-1995 1997-2075 3682-3788 3789-3861 3935-4065 4153-4214 4344-4470
T1	1896-2020 2021-2075 3682-3788 3789-3861 3935-4065 4153-4214 4344-4470
T1	1899-2044 2047-2075 3682-3790 3791-3861 3935-4065 4153-4214 4344-4470
T1	1896-2065 2066-2075 3682-3790 3791-3861 3935-4065 4153-4214 4344-4470
T1	1895-1970 1971-2075 3682-3790 3791-3861 3935-4065 4153-4214 4344-4470
T1	1895-2019 2020-2075 3682-3790 3791-3861 3935-4065 4153-4214 4344-4470
T1	1895-2025 2026-2075 3682-3791 3792-3861 3935-4065 4153-4214 4344-4470
T1	1917-2075 3682-3793 3794-3861 3935-4065 4153-4214 4344-4470
T1	1917-2039 2040-2075 3682-3793 3794-3861 3935-4065 4153-4214 4344-4470
T1	1915-2045 2048-2075 3682-3796 3797-3861 3935-4065 4153-4214 4344-4470
T1	1915-2056 2059-2075 3682-3797 3798-3861 3935-4065 4153-4214 4344-4470
T1	1894-2075 3682-3799 3800-3861 3935-4065 4153-4214 4344-4470
T1	1894-2075 3682-3801 3802-3861 3935-4065 4153-4214 4344-4470
T1	1894-2075 3682-3802 3803-3861 3935-4065 4153-4214 4344-4470
T1	1894-2075 3682-3806 3807-3861 3935-4065 4153-4214 4344-4470
T1	1893-2075 3682-3806 3807-3861 3935-4065 4153-4214 4344-4470
T1	1893-2075 3682-3806 3807-3861 3935-4065 4153-4214 4344-4470
T1	1918-2075 3682-3806 3807-3861 3935-4065 4153-4214 4344-4470
T1	1918-2075 3682-3808 3809-3861 3935-4065 4153-4214 4344-4470
T1	1918-2075 3682-3809 3810-3861 3935-4065 4153-4214 4344-4470
T1	1918-2075 3682-3814 3815-3861 3935-4065 4153-4214 4344-4470
T1	1918-2075 3682-3814 3815-3861 3935-4065 4153-4214 4344-4470
T1	1917-2024 2026-2075 3682-3815 3816-3861 3935-4065 4153-4214 4344-4470
T1	1893-2033 2034-2075 3682-3815 3816-3861 3935-4065 4153-4214 4344-4470
T1	1893-2040 2041-2075 3682-3818 3819-3861 3935-3935 3936-4065 4153-4214 4344-4470
T1	1916-2059 2062-2075 3682-3819 3820-3861 3935-3936 3937-4065 4153-4214 4344-4470
T1	1894-2071 2073-2075 3682-3820 3821-3861 3935-3937 3938-4065 4153-4214 4344-4470
T1	1892-2075 3682-3822 3823-3861 3935-3938 3939-4065 4153-4214 4344-4470
T1	1892-2075 3682-3826 3827-3861 3935-3939 3940-4065 4153-4214 4344-4470
T1	1892-2075 3682-3827 3828-3861 3935-3939 3940-4065 4153-4214 4344-4470
T1	1892-2075 3682-3833 3834-3861 3935-3940 3941-4065 4153-4214 4344-4470
T1	1892-1944 1945-2075 3682-3833 3834-3861 3935-3940 3941-4065 4153-4214 4344-4470
T1	1919-2075 3682-3834 3835-3861 3935-3941 3942-4065 4153-4214 4344-4470
T1	1919-2075 3682-3834 3835-3861 3935-3941 3942-4065 4153-4214 4344-4470
T1	1919-2075 3682-3835 3836-3861 3935-3942 3943-4065 4153-4214 4344-4470
T1	1919-2075 3682-3835 3836-3861 3935-3943 3944-4065 4153-4214 4344-4470
T1	1919-2075 3682-3836 3837-3861 3935-3943 3944-4065 4153-4214 4344-4470
T1	1919-2075 3682-3837 3838-3861 3935-3944 3945-4065 4153-4214 4344-4470
T1	1919-2075 3682-3838 3839-3861 3935-3945 3946-4065 4153-4214 4344-4470
T1	1919-2075 3682-3839 3840-3861 3935-3945 3946-4065 4153-4214 4344-4470
T1	1919-2075 3682-3840 3841-3861 3935-3945 3946-4065 4153-4214 4344-4470
T1	1919-2075 3682-3842 3843-3861 3935-3945 3946-4065 4153-4214 4344-4470
T1	1919-2075 3682-3844 3845-3861 3935-3946 3947-4065 4153-4214 4344-4470
T1	1919-2010 2011-2075 3682-3844 3845-3861 3935-3946 3947-4065 4153-4214 4344-4470
T1	1918-2028 2030-2075 3682-3847 3848-3861 3935-3946 3947-4065 4153-4214 4344-4470
T1	1919-2069 2070-2075 3682-3849 3850-3861 3935-3947 3948-4065 4153-4214 4344-4470
T1	1891-2075 3682-3850 3851-3861 3935-3949 3950-4065 4153-4214 4344-4470
T1	1891-2075 3682-3852 3853-3861 3935-3949 3950-4065 4153-4214 4344-4470
T1	1891-2075 3682-3853 3854-3861 3935-3949 3950-4065 4153-4214 4344-4470
T1	1891-1977 1978-2075 3682-3855 3856-3861 3935-3952 3953-4065 4153-4214 4344-4470
T1	1892-2061 2063-2075 3682-3855 3856-3861 3935-3952 3953-4065 4153-4214 4344-4470
T1	1890-2075 3682-3856 3857-3861 3935-3955 3956-4065 4153-4214 4344-4470
T1	1920-2075 3682-3857 3858-3861 3935-3955 3956-4065 4153-4214 4344-4470
T1	1920-2075 3682-3857 3858-3861 3935-3956 3957-4065 4153-4214 4344-4470
T1	1920-2075 3682-3703 3704-3822 3823-3861 3935-3956 3957-4065 4153-4214 4344-4470
T1	1920-2075 3682-3711 3712-3827 3828-3861 3935-3957 3958-4065 4153-4214 4344-4470
T1	1920-2075 3682-3771 3772-3858 3859-3861 3935-3958 3959-4065 4153-4214 4344-4470
T1	1920-2075 3682-3753 3754-3859 3860-3861 3935-3958 3959-4065 4153-4214 4344-4470
T1	1891-2071 3678-3861 3935-3959 3960-4065 4153-4214 4344-4470
T1	1890-2073 3680-3861 3935-3959 3960-4065 4153-4214 4344-4470
T1	1920-2075 3683-3861 3935-3959 3960-4065 4153-4214 4344-4470
T1	1890-2004 2005-2075 3683-3861 3935-3961 3962-4065 4153-4214 4344-4470
T1	1920-2012 2013-2075 3683-3861 3935-3962 3963-4065 4153-4214 4344-4470
T1	1890-2014 2015-2075 3682-3703 3705-3861 3935-3962 3963-4065 4153-4214 4344-4470
T1	1893-2035 2038-2075 3682-3723 3725-3861 3935-3962 3963-4065 4153-4214 4344-4470
T1	1920-2069 2070-2075 3682-3730 3732-3861 3935-3963 3964-4065 4153-4214 4344-4470
T1	1889-2075 3682-3742 3744-3861 3935-3963 3964-4065 4153-4214 4344-4470
T1	1889-2075 3682-3749 3751-3861 3935-3964 3965-4065 4153-4214 4344-4470
T1	1889-2075 3682-3759 3761-3861 3935-3964 3965-4065 4153-4214 4344-4470
T1	1889-1961 1962-2075 3682-3759 3761-3861 3935-3965 3966-4065 4153-4214 4344-4470
T1	1921-2075 3682-3763 3765-3861 3935-3965 3966-4065 4153-4214 4344-4470
T1	1921-2075 3682-3773 3775-3861 3935-3965 3966-4065 4153-4214 4344-4470
T1	1890-2006 2008-2075 3682-3775 3777-3861 3935-3965 3966-4065 4153-4214 4344-4470
T1	1890-2028 2030-2075 3682-3780 3782-3861 3935-3966 3967-4065 4153-4214 4344-4470
T1	1921-2058 2059-2075 3682-3780 3782-3861 3935-3966 3967-4065 4153-4214 4344-4470
T1	1921-2066 2067-2075 3682-3790 3792-3861 3935-3967 3968-4065 4153-4214 4344-4470
T1	1920-2068 2070-2075 3682-3798 3800-3861 3935-3968 3969-4065 4153-4214 4344-4470
T1	1921-1966 1967-2051 2052-2075 3682-3808 3810-3861 3935-3968 3969-4065 4153-4214 4344-4470
T1	1888-2075 3683-3810 3811-3861 3935-3968 3969-4065 4153-4214 4344-4470
T1	1888-2075 3682-3832 3834-3861 3935-3969 3970-4065 4153-4214 4344-4470
T1	1888-2075 3682-3837 3839-3861 3935-3971 3972-4065 4153-4214 4344-4470
T1	1888-2052 2053-2075 3682-3851 3853-3861 3935-3971 3972-4065 4153-4214 4344-4470
T1	1887-2075 3682-3851 3853-3861 3935-3971 3972-4065 4153-4214 4344-4470
T1	1887-2075 3682-3707 3709-3857 3858-3861 3935-3973 3974-4065 4153-4214 4344-4470
T1	1922-2075 3680-3861 3935-3974 3975-4065 4153-4214 4344-4470
T1	1922-2075 3679-3861 3935-3974 3975-4065 4153-4214 4344-4470
T1	1922-2075 3684-3861 3935-3975 3976-4065 4153-4214 4344-4470
T1	1922-2075 3684-3861 3935-3975 3976-4065 4153-4214 4344-4470
T1	1922-2075 3684-3861 3935-3976 3977-4065 4153-4214 4344-4470
T1	1922-2075 3682-3707 3710-3861 3935-3976 3977-4065 4153-4214 4344-4470
T1	1921-2025 2027-2075 3682-3707 3710-3861 3935-3976 3977-4065 4153-4214 4344-4470
T1	1922-2040 2041-2075 3682-3787 3790-3861 3935-3977 3978-4065 4153-4214 4344-4470
T1	1918-2045 2050-2075 3682-3787 3790-3861 3935-3977 3978-4065 4153-4214 4344-4470
T1	1886-2075 3682-3787 3790-3861 3935-3977 3978-4065 4153-4214 4344-4470
T1	1886-2075 3682-3790 3793-3861 3935-3978 3979-4065 4153-4214 4344-4470
T1	1889-2006 2009-2075 3684-3804 3805-3861 3935-3979 3980-4065 4153-4214 4344-4470
T1	1886-2019 2020-2075 3684-3842 3843-3861 3935-3979 3980-4065 4153-4214 4344-4470
T1	1923-2075 3682-3851 3854-3861 3935-3979 3980-4065 4153-4214 4344-4470
T1	1923-2075 3682-3851 3854-3861 3935-3980 3981-4065 4153-4214 4344-4470
T1	1866-1910 1945-2074 3678-3712 3713-3861 3935-3980 3981-4065 4153-4214 4344-4470
T1	1921-2061 2064-2075 3682-3851 3854-3861 3935-3981 3982-4065 4153-4214 4344-4470
T1	1889-2047 2051-2075 3682-3854 3857-3861 3935-3981 3982-4065 4153-4214 4344-4470
T1	1885-2068 3674-3861 3935-3981 3982-4065 4153-4214 4344-4470
T1	1924-2074 3678-3801 3802-3861 3935-3981 3982-4065 4153-4214 4344-4470
T1	1884-2075 3682-3854 3857-3861 3935-3982 3983-4065 4153-4214 4344-4470
T1	1924-2075 3684-3858 3859-3861 3935-3982 3983-4065 4153-4214 4344-4470
T1	1924-2075 3682-3707 3710-3842 3843-3861 3935-3982 3983-4065 4153-4214 4344-4470
T1	1924-2075 3685-3861 3935-3982 3983-4065 4153-4214 4344-4470
T1	1924-2075 3685-3861 3935-3982 3983-4065 4153-4214 4344-4470
T1	1924-2075 3685-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1884-2003 2004-2075 3685-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1922-2006 2009-2075 3685-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1924-2040 2041-2075 3685-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1919-2045 2051-2075 3685-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1883-2075 3682-3771 3775-3861 3935-3983 3984-4065 4153-4214 4344-4470
T1	1883-2040 2041-2075 3683-3780 3783-3861 3935-3984 3985-4065 4153-4214 4344-4470
T1	1925-2075 3685-3814 3815-3861 3935-3984 3985-4065 4153-4214 4344-4470
T1	1925-2075 3682-3749 3751-3833 3836-3861 3935-3985 3986-4065 4153-4214 4344-4470
T1	1925-2075 3677-3861 3935-3986 3987-4065 4153-4214 4344-4470
T1	1925-2075 3677-3861 3935-3986 3987-4065 4153-4214 4344-4470
T1	1925-2075 3677-3861 3935-3986 3987-4065 4153-4214 4344-4470
T1	1925-2075 3678-3816 3818-3861 3935-3987 3988-4065 4153-4214 4344-4470
T1	1882-2075 3676-3861 3935-3987 3988-4065 4153-4214 4344-4470
T1	1893-2042 2051-2075 3673-3861 3935-3988 3989-4065 4153-4214 4344-4470
T1	1886-2006 2010-2075 3676-3861 3935-3988 3989-4065 4153-4214 4344-4470
T1	1926-2075 3686-3861 3935-3990 3991-4065 4153-4214 4344-4470
T1	1926-2075 3686-3861 3935-3990 3991-4065 4153-4214 4344-4470
T1	1926-2075 3686-3767 3768-3861 3935-3990 3991-4065 4153-4214 4344-4470
T1	1926-2075 3682-3770 3775-3861 3935-3991 3992-4065 4153-4214 4344-4470
T1	1926-2075 3684-3808 3811-3861 3935-3991 3992-4065 4153-4214 4344-4470
T1	1881-1989 1990-2075 3685-3818 3820-3861 3935-3992 3993-4065 4153-4214 4344-4470
T1	1926-2010 2011-2075 3676-3820 3821-3861 3935-3992 3993-4065 4153-4214 4344-4470
T1	1923-2015 2019-2075 3686-3840 3841-3861 3935-3992 3993-4065 4153-4214 4344-4470
T1	1884-2025 2028-2075 3675-3861 3935-3994 3995-4065 4153-4214 4344-4470
T1	1869-1925 1956-2075 3687-3861 3935-3994 3995-4065 4153-4214 4344-4470
T1	1880-2075 3687-3861 3935-3994 3995-4065 4153-4214 4344-4470
T1	1880-2075 3685-3809 3812-3861 3935-3995 3996-4065 4153-4214 4344-4470
T1	1880-1993 1994-2075 3687-3822 3823-3861 3935-3996 3997-4065 4153-4214 4344-4470
T1	1880-1998 1999-2075 3685-3833 3836-3861 3935-3996 3997-4065 4153-4214 4344-4470
T1	1886-2028 2033-2075 3685-3857 3860-3861 3935-3997 3998-4065 4153-4214 4344-4470
T1	1879-1978 1980-2068 3675-3844 3846-3861 3935-3998 3999-4065 4153-4214 4344-4470
T1	1881-2059 2073-2075 3671-3861 3935-4001 4002-4065 4153-4214 4344-4470
T1	1880-2037 2038-2075 3688-3861 3935-4001 4002-4065 4153-4214 4344-4470
T1	1880-2054 2055-2075 3688-3861 3935-4001 4002-4065 4153-4214 4344-4470
T1	1927-2075 3688-3861 3935-4001 4002-4065 4153-4214 4344-4470
T1	1927-2075 3682-3770 3777-3861 3935-4002 4003-4065 4153-4214 4344-4470
T1	1927-2075 3684-3855 3860-3861 3935-4003 4004-4065 4153-4214 4344-4470
T1	1876-2066 3672-3861 3935-4003 4004-4065 4153-4214 4344-4470
T1	1927-2075 3672-3861 3935-4004 4005-4065 4153-4214 4344-4470
T1	1927-2075 3672-3861 3935-4005 4006-4065 4153-4214 4344-4470
T1	1927-2075 3672-3861 3935-4005 4006-4065 4153-4214 4344-4470
T1	1927-2075 3672-3861 3935-4005 4006-4065 4153-4214 4344-4470
T1	1927-2060 2074-2075 3669-3861 3935-4005 4006-4065 4153-4214 4344-4470
T1	1864-1927 1957-2075 3689-3861 3935-4007 4008-4065 4153-4214 4344-4470
T1	1924-1980 1984-2075 3689-3861 3935-4008 4009-4065 4153-4214 4344-4470
T1	1927-1996 1997-2075 3689-3861 3935-4008 4009-4065 4153-4214 4344-4470
T1	1879-2075 3682-3786 3794-3861 3935-4010 4011-4065 4153-4214 4344-4470
T1	1879-2075 3688-3806 3808-3861 3935-4010 4011-4065 4153-4214 4344-4470
